fight_date,fighter_red,fighter_blue,winner,red_age,blue_age,red_height_cm,blue_height_cm,red_reach_cm,blue_reach_cm,red_wins,blue_wins,red_losses,blue_losses,red_sig_str_acc,blue_sig_str_acc,red_takedown_acc,blue_takedown_acc,red_stance,blue_stance,target_red_win,age_diff,age_sum,height_cm_diff,height_cm_sum,reach_cm_diff,reach_cm_sum,wins_diff,wins_sum,losses_diff,losses_sum,sig_str_acc_diff,sig_str_acc_sum,takedown_acc_diff,takedown_acc_sum,red_win_rate,blue_win_rate,win_rate_diff,same_stance,red_stance_Open Stance,red_stance_Orthodox,red_stance_Sideways,red_stance_Southpaw,red_stance_Switch,red_stance_Unknown,blue_stance_Open Stance,blue_stance_Orthodox,blue_stance_Sideways,blue_stance_Southpaw,blue_stance_Switch,blue_stance_Unknown,fight_month,fight_year
2024-08-24,Jared Cannonier,Caio Borralho,blue,40.44,31.6,180.34,185.42,195.58,190.5,18,17,9,2,0.49,0.56,0.4,0.48,Switch,Southpaw,0,8.839999999999996,72.03999999999999,-5.079999999999984,365.76,5.0800000000000125,386.08000000000004,1,35,7,11,-0.07000000000000006,1.05,-0.07999999999999996,0.88,0.6428571428571429,0.85,-0.20714285714285707,0,0,0,0,0,1,0,0,0,0,1,0,0,8,2024
2024-08-24,Neil Magny,Michael Morales,blue,37.06,25.17,190.5,182.88,203.2,200.66,30,18,14,0,0.46,0.49,0.39,0.41,Orthodox,Orthodox,0,11.89,62.230000000000004,7.6200000000000045,373.38,2.539999999999992,403.86,12,48,14,14,-0.02999999999999997,0.95,-0.019999999999999962,0.8,0.6666666666666666,0.9473684210526315,-0.2807017543859649,1,0,1,0,0,0,0,0,1,0,0,0,0,8,2024
2024-08-24,Wang Cong,Victoria Leonardo,red,32.28,34.52,167.64,165.1,167.64,162.56,8,9,1,7,0.57,0.38,0.75,0.27,Southpaw,Orthodox,1,-2.240000000000002,66.80000000000001,2.539999999999992,332.74,5.079999999999984,330.2,-1,17,-6,8,0.18999999999999995,0.95,0.48,1.02,0.8,0.5294117647058824,0.2705882352941177,0,0,0,0,1,0,0,0,1,0,0,0,0,8,2024
2024-08-24,Robert Valentin,Ryan Loder,blue,29.4,33.22,187.96,187.96,195.58,193.04,11,8,6,2,0.56,0.71,0.0,0.14,Orthodox,Southpaw,0,-3.8200000000000003,62.62,0.0,375.92,2.5400000000000205,388.62,3,19,4,8,-0.1499999999999999,1.27,-0.14,0.14,0.6111111111111112,0.7272727272727273,-0.11616161616161613,0,0,1,0,0,0,0,0,0,0,1,0,0,8,2024
2024-09-07,Jessica Andrade,Natalia Silva,blue,32.95,27.59,154.94,162.56,157.48,165.1,26,19,15,5,0.48,0.46,0.54,0.25,Orthodox,Southpaw,0,5.360000000000003,60.540000000000006,-7.6200000000000045,317.5,-7.6200000000000045,322.58,7,45,10,20,0.019999999999999962,0.94,0.29000000000000004,0.79,0.6190476190476191,0.76,-0.14095238095238094,0,0,1,0,0,0,0,0,0,0,1,0,0,9,2024
2024-09-07,Matt Schnell,Cody Durden,blue,34.64,33.45,172.72,170.18,177.8,170.18,17,17,9,8,0.4,0.44,0.4,0.47,Orthodox,Southpaw,0,1.1899999999999977,68.09,2.539999999999992,342.9,7.6200000000000045,347.98,0,34,1,17,-0.03999999999999998,0.8400000000000001,-0.06999999999999995,0.87,0.6296296296296297,0.6538461538461539,-0.024216524216524205,0,0,1,0,0,0,0,0,0,0,1,0,0,9,2024
2024-09-07,Steve Garcia,Kyle Nelson,red,32.3,33.39,182.88,180.34,190.5,180.34,18,16,5,6,0.48,0.45,0.4,0.2,Southpaw,Switch,1,-1.0900000000000034,65.69,2.539999999999992,363.22,10.159999999999997,370.84000000000003,2,34,-1,11,0.02999999999999997,0.9299999999999999,0.2,0.6000000000000001,0.75,0.6956521739130435,0.05434782608695654,0,0,0,0,1,0,0,0,0,0,0,1,0,9,2024
2024-09-07,Trevor Peek,Yanal Ashmouz,blue,29.66,29.44,175.26,175.26,177.8,175.26,9,8,3,2,0.53,0.5,0.5,0.38,Switch,Orthodox,0,0.21999999999999886,59.1,0.0,350.52,2.5400000000000205,353.06,1,17,1,5,0.030000000000000027,1.03,0.12,0.88,0.6923076923076923,0.7272727272727273,-0.034965034965035,0,0,0,0,0,1,0,0,1,0,0,0,0,9,2024
2024-09-07,Rongzhu,Chris Padilla,blue,24.5,28.98,175.26,175.26,180.34,187.96,27,16,6,6,0.51,0.51,0.62,0.3,Orthodox,Orthodox,0,-4.48,53.480000000000004,0.0,350.52,-7.6200000000000045,368.3,11,43,0,12,0.0,1.02,0.32,0.9199999999999999,0.7941176470588235,0.6956521739130435,0.09846547314578002,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-07,Felipe dos Santos,Andre Lima,blue,23.99,25.59,170.18,170.18,177.8,170.18,8,11,3,0,0.39,0.6,0.0,0.75,Orthodox,Orthodox,0,-1.6000000000000014,49.58,0.0,340.36,7.6200000000000045,347.98,-3,19,3,3,-0.20999999999999996,0.99,-0.75,0.75,0.6666666666666666,0.9166666666666666,-0.25,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-07,Isaac Dulgarian,Brendon Marotte,red,28.18,28.65,170.18,175.26,180.34,177.8,7,8,1,3,0.64,0.5,0.52,0.0,Orthodox,Orthodox,1,-0.46999999999999886,56.83,-5.079999999999984,345.44,2.539999999999992,358.14,-1,15,-2,4,0.14,1.1400000000000001,0.52,0.52,0.7777777777777778,0.6666666666666666,0.11111111111111116,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-07,Jaqueline Amorim,Vanessa Demopoulos,red,29.21,35.96,160.02,157.48,172.72,149.86,10,11,1,8,0.53,0.39,0.37,0.09,Orthodox,Orthodox,1,-6.75,65.17,2.5400000000000205,317.5,22.859999999999985,322.58000000000004,-1,21,-7,9,0.14,0.92,0.28,0.45999999999999996,0.8333333333333334,0.55,0.2833333333333333,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-07,Yizha,Gabriel Santos,blue,27.66,27.78,170.18,175.26,180.34,177.8,26,12,5,2,0.45,0.6,0.3,0.54,Orthodox,Orthodox,0,-0.120000000000001,55.44,-5.079999999999984,345.44,2.539999999999992,358.14,14,38,3,7,-0.14999999999999997,1.05,-0.24000000000000005,0.8400000000000001,0.8125,0.8,0.012499999999999956,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-07,Andre Petroski,Dylan Budka,red,33.24,24.65,182.88,182.88,185.42,190.5,13,7,5,5,0.49,0.38,0.51,0.38,Switch,Switch,1,8.590000000000003,57.89,0.0,365.76,-5.0800000000000125,375.91999999999996,6,20,0,10,0.10999999999999999,0.87,0.13,0.89,0.6842105263157895,0.5384615384615384,0.14574898785425106,1,0,0,0,0,1,0,0,0,0,0,1,0,9,2024
2024-09-07,Zygimantas Ramaska,Nathan Fletcher,blue,27.7,26.68,180.34,170.18,180.34,177.8,9,9,3,3,0.6,0.59,0.0,0.38,Orthodox,Orthodox,0,1.0199999999999996,54.379999999999995,10.159999999999997,350.52,2.539999999999992,358.14,0,18,0,6,0.010000000000000009,1.19,-0.38,0.38,0.6923076923076923,0.6923076923076923,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-07,Gilbert Burns,Sean Brady,blue,38.14,31.79,177.8,177.8,180.34,182.88,22,18,9,1,0.48,0.55,0.37,0.54,Orthodox,Orthodox,0,6.350000000000001,69.93,0.0,355.6,-2.539999999999992,363.22,4,40,8,10,-0.07000000000000006,1.03,-0.17000000000000004,0.91,0.6875,0.9,-0.21250000000000002,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-14,Sean O'Malley,Merab Dvalishvili,blue,29.89,33.68,180.34,167.64,182.88,172.72,18,20,3,4,0.61,0.42,0.42,0.35,Switch,Orthodox,0,-3.789999999999999,63.57,12.700000000000017,347.98,10.159999999999997,355.6,-2,38,-1,7,0.19,1.03,0.07,0.77,0.8181818181818182,0.8,0.018181818181818188,0,0,0,0,0,1,0,0,1,0,0,0,0,9,2024
2024-09-14,Alexa Grasso,Valentina Shevchenko,blue,31.1,36.52,165.1,165.1,167.64,167.64,16,25,5,4,0.41,0.52,0.35,0.6,Orthodox,Southpaw,0,-5.420000000000002,67.62,0.0,330.2,0.0,335.28,-9,41,1,9,-0.11000000000000004,0.9299999999999999,-0.25,0.95,0.7272727272727273,0.8333333333333334,-0.10606060606060608,0,0,1,0,0,0,0,0,0,0,1,0,0,9,2024
2024-09-14,Brian Ortega,Diego Lopes,blue,33.56,29.71,172.72,180.34,175.26,182.88,16,26,5,7,0.37,0.47,0.25,0.4,Switch,Orthodox,0,3.8500000000000014,63.27,-7.6200000000000045,353.06,-7.6200000000000045,358.14,-10,42,-2,12,-0.09999999999999998,0.84,-0.15000000000000002,0.65,0.7272727272727273,0.7647058823529411,-0.03743315508021383,0,0,0,0,0,1,0,0,1,0,0,0,0,9,2024
2024-09-14,Ronaldo Rodriguez,Ode Osbourne,red,25.36,32.68,167.64,170.18,165.1,185.42,17,13,3,9,0.43,0.41,0.36,0.3,Orthodox,Southpaw,1,-7.32,58.04,-2.5400000000000205,337.82,-20.319999999999993,350.52,4,30,-6,12,0.020000000000000018,0.84,0.06,0.6599999999999999,0.8095238095238095,0.5652173913043478,0.24430641821946175,0,0,1,0,0,0,0,0,0,0,1,0,0,9,2024
2024-09-14,Daniel Zellhuber,Esteban Ribovics,blue,25.19,28.38,185.42,177.8,195.58,175.26,15,15,3,2,0.39,0.43,0.25,0.66,Switch,Orthodox,0,-3.1899999999999977,53.57,7.619999999999976,363.22,20.32000000000002,370.84000000000003,0,30,1,5,-0.03999999999999998,0.8200000000000001,-0.41000000000000003,0.91,0.7894736842105263,0.8333333333333334,-0.04385964912280704,0,0,0,0,0,1,0,0,1,0,0,0,0,9,2024
2024-09-14,Irene Aldana,Norma Dumont,blue,36.47,33.95,175.26,170.18,172.72,170.18,15,12,8,2,0.39,0.5,0.5,0.56,Orthodox,Orthodox,0,2.519999999999996,70.42,5.079999999999984,345.44,2.539999999999992,342.9,3,27,6,10,-0.10999999999999999,0.89,-0.06000000000000005,1.06,0.625,0.8,-0.17500000000000004,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-14,Edgar Chairez,Joshua Van,blue,28.63,22.93,170.18,165.1,180.34,165.1,12,15,6,2,0.44,0.56,0.0,0.63,Orthodox,Orthodox,0,5.699999999999999,51.56,5.0800000000000125,335.28,15.240000000000009,345.44,-3,27,4,8,-0.12000000000000005,1.0,-0.63,0.63,0.631578947368421,0.8333333333333334,-0.20175438596491235,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-14,Raul Rosas Jr.,Aoriqileng,red,19.93,31.22,175.26,170.18,170.18,175.26,11,25,1,12,0.44,0.49,0.41,0.46,Switch,Orthodox,1,-11.29,51.15,5.079999999999984,345.44,-5.079999999999984,345.44,-14,36,-11,13,-0.04999999999999999,0.9299999999999999,-0.050000000000000044,0.87,0.8461538461538461,0.6578947368421053,0.18825910931174084,0,0,0,0,0,1,0,0,1,0,0,0,0,9,2024
2024-09-14,Yazmin Jauregui,Ketlen Souza,blue,25.54,30.08,160.02,160.02,162.56,160.02,11,15,2,6,0.39,0.57,0.0,0.14,Orthodox,Orthodox,0,-4.539999999999999,55.62,0.0,320.04,2.539999999999992,322.58000000000004,-4,26,-4,8,-0.17999999999999994,0.96,-0.14,0.14,0.7857142857142857,0.6818181818181818,0.10389610389610393,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-14,Manuel Torres,Ignacio Bahamondes,blue,29.48,27.05,177.8,190.5,185.42,190.5,16,17,3,6,0.6,0.45,0.66,0.0,Switch,Orthodox,0,2.4299999999999997,56.53,-12.699999999999989,368.3,-5.0800000000000125,375.91999999999996,-1,33,-3,9,0.14999999999999997,1.05,0.66,0.66,0.8,0.7083333333333334,0.09166666666666667,0,0,0,0,0,1,0,0,1,0,0,0,0,9,2024
2024-09-28,Ailin Perez,Daria Zhelezniakova,red,29.98,28.68,165.1,175.26,167.64,172.72,12,10,2,2,0.54,0.41,0.46,1.0,Switch,Orthodox,1,1.3000000000000007,58.66,-10.159999999999997,340.36,-5.0800000000000125,340.36,2,22,0,4,0.13000000000000006,0.95,-0.54,1.46,0.8,0.7692307692307693,0.03076923076923077,0,0,0,0,0,1,0,0,1,0,0,0,0,9,2024
2024-09-28,Bolaji Oki,Chris Duncan,blue,28.87,31.39,177.8,177.8,185.42,180.34,10,14,3,2,0.44,0.44,0.6,0.42,Orthodox,Orthodox,0,-2.5199999999999996,60.260000000000005,0.0,355.6,5.079999999999984,365.76,-4,24,1,5,0.0,0.88,0.18,1.02,0.7142857142857143,0.8235294117647058,-0.10924369747899154,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-28,Nora Cornolle,Jacqueline Cavalcanti,blue,34.81,27.08,170.18,172.72,170.18,177.8,9,9,3,1,0.54,0.46,0.11,0.0,Orthodox,Orthodox,0,7.730000000000004,61.89,-2.539999999999992,342.9,-7.6200000000000045,347.98,0,18,2,4,0.08000000000000002,1.0,0.11,0.11,0.6923076923076923,0.8181818181818182,-0.12587412587412594,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-28,Taylor Lapilus,Vince Morales,red,32.47,33.88,167.64,170.18,185.42,177.8,21,16,4,10,0.48,0.37,0.33,0.4,Southpaw,Orthodox,1,-1.4100000000000037,66.35,-2.5400000000000205,337.82,7.619999999999976,363.22,5,37,-6,14,0.10999999999999999,0.85,-0.07,0.73,0.8076923076923077,0.5925925925925926,0.21509971509971515,0,0,0,0,1,0,0,0,1,0,0,0,0,9,2024
2024-09-28,Oumar Sy,Da Woon Jung,red,28.85,30.81,193.04,193.04,210.82,198.12,12,15,1,6,0.48,0.4,0.36,0.47,Orthodox,Orthodox,1,-1.9599999999999973,59.66,0.0,386.08,12.699999999999989,408.94,-3,27,-5,7,0.07999999999999996,0.88,-0.10999999999999999,0.83,0.8571428571428571,0.6818181818181818,0.17532467532467533,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-28,Ludovit Klein,Roosevelt Roberts,red,29.6,30.63,170.18,187.96,182.88,185.42,23,12,5,6,0.52,0.43,0.51,0.26,Southpaw,Orthodox,1,-1.0299999999999976,60.230000000000004,-17.78,358.14,-2.539999999999992,368.29999999999995,11,35,-1,11,0.09000000000000002,0.95,0.25,0.77,0.7931034482758621,0.631578947368421,0.16152450090744108,0,0,0,0,1,0,0,0,1,0,0,0,0,9,2024
2024-09-28,Morgan Charriere,Gabriel Miranda,red,28.93,34.51,172.72,180.34,175.26,180.34,21,17,11,8,0.5,0.43,0.46,0.38,Orthodox,Orthodox,1,-5.579999999999998,63.44,-7.6200000000000045,353.06,-5.0800000000000125,355.6,4,38,3,19,0.07,0.9299999999999999,0.08000000000000002,0.8400000000000001,0.6363636363636364,0.6538461538461539,-0.0174825174825175,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-28,Fares Ziam,Matt Frevola,red,27.52,34.3,185.42,175.26,190.5,180.34,17,11,4,5,0.51,0.4,0.4,0.39,Orthodox,Orthodox,1,-6.779999999999998,61.81999999999999,10.159999999999997,360.67999999999995,10.159999999999997,370.84000000000003,6,28,-1,9,0.10999999999999999,0.91,0.010000000000000009,0.79,0.7727272727272727,0.6470588235294118,0.1256684491978609,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-28,Nassourdine Imavov,Brendan Allen,red,28.58,28.75,190.5,187.96,190.5,190.5,17,25,4,7,0.54,0.53,0.32,0.41,Orthodox,Orthodox,1,-0.1700000000000017,57.33,2.539999999999992,378.46000000000004,0.0,381.0,-8,42,-3,11,0.010000000000000009,1.07,-0.08999999999999997,0.73,0.7727272727272727,0.7575757575757576,0.015151515151515138,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-28,Kevin Jousset,Bryan Battle,blue,31.41,30.02,187.96,185.42,190.5,195.58,10,13,4,2,0.51,0.52,0.4,0.17,Orthodox,Orthodox,0,1.3900000000000006,61.43,2.5400000000000205,373.38,-5.0800000000000125,386.08000000000004,-3,23,2,6,-0.010000000000000009,1.03,0.23,0.5700000000000001,0.6666666666666666,0.8125,-0.14583333333333337,1,0,1,0,0,0,0,0,1,0,0,0,0,9,2024
2024-09-28,William Gomis,Joanderson Brito,red,27.29,29.63,182.88,172.72,185.42,182.88,15,17,3,5,0.49,0.5,0.38,0.68,Southpaw,Orthodox,1,-2.34,56.92,10.159999999999997,355.6,2.539999999999992,368.29999999999995,-2,32,-2,8,-0.010000000000000009,0.99,-0.30000000000000004,1.06,0.7894736842105263,0.7391304347826086,0.05034324942791768,0,0,0,0,1,0,0,0,1,0,0,0,0,9,2024
2024-09-28,Renato Moicano,Benoit Saint Denis,red,35.36,28.78,180.34,180.34,182.88,185.42,20,15,7,3,0.48,0.55,0.41,0.37,Orthodox,Southpaw,1,6.579999999999998,64.14,0.0,360.68,-2.539999999999992,368.29999999999995,5,35,4,10,-0.07000000000000006,1.03,0.03999999999999998,0.78,0.7142857142857143,0.7894736842105263,-0.07518796992481203,0,0,1,0,0,0,0,0,0,0,1,0,0,9,2024
2024-09-28,Ion Cutelaba,Ivan Erslan,red,30.79,32.87,185.42,187.96,190.5,182.88,19,14,11,5,0.43,0.44,0.49,0.2,Southpaw,Orthodox,1,-2.0799999999999983,63.66,-2.5400000000000205,373.38,7.6200000000000045,373.38,5,33,6,16,-0.010000000000000009,0.87,0.29,0.69,0.6129032258064516,0.7,-0.08709677419354833,0,0,0,0,1,0,0,0,1,0,0,0,0,9,2024
2024-09-28,Daniel Barez,Victor Altamirano,red,35.8,33.68,167.64,172.72,167.64,177.8,17,12,7,5,0.49,0.53,0.28,0.38,Orthodox,Switch,1,2.1199999999999974,69.47999999999999,-5.0800000000000125,340.36,-10.160000000000025,345.44,5,29,2,12,-0.040000000000000036,1.02,-0.09999999999999998,0.66,0.68,0.6666666666666666,0.01333333333333342,0,0,1,0,0,0,0,0,0,0,0,1,0,9,2024
2024-10-05,Jose Aldo,Mario Bautista,blue,38.07,31.26,170.18,175.26,177.8,175.26,32,16,10,2,0.46,0.49,0.51,0.33,Orthodox,Switch,0,6.809999999999999,69.33,-5.079999999999984,345.44,2.5400000000000205,353.06,16,48,8,12,-0.02999999999999997,0.95,0.18,0.8400000000000001,0.7441860465116279,0.8421052631578947,-0.0979192166462668,0,0,1,0,0,0,0,0,0,0,0,1,0,10,2024
2024-10-05,Carla Esparza,Tecia Pennington,blue,36.99,35.14,154.94,154.94,160.02,152.4,20,15,8,7,0.39,0.48,0.36,0.13,Orthodox,Orthodox,0,1.8500000000000014,72.13,0.0,309.88,7.6200000000000045,312.42,5,35,1,15,-0.08999999999999997,0.87,0.22999999999999998,0.49,0.6896551724137931,0.6521739130434783,0.03748125937031488,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-05,Ketlen Vieira,Kayla Harrison,blue,33.11,34.26,172.72,172.72,172.72,167.64,15,19,4,1,0.41,0.62,0.43,0.37,Orthodox,Southpaw,0,-1.1499999999999986,67.37,0.0,345.44,5.0800000000000125,340.36,-4,34,3,5,-0.21000000000000002,1.03,0.06,0.8,0.75,0.9047619047619048,-0.15476190476190477,0,0,1,0,0,0,0,0,0,0,1,0,0,10,2024
2024-10-05,Roman Dolidze,Kevin Holland,red,36.22,31.92,187.96,190.5,193.04,205.74,15,28,4,14,0.41,0.5,0.39,0.38,Orthodox,Orthodox,1,4.299999999999997,68.14,-2.539999999999992,378.46000000000004,-12.700000000000017,398.78,-13,43,-10,18,-0.09000000000000002,0.9099999999999999,0.010000000000000009,0.77,0.75,0.6511627906976745,0.09883720930232553,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-05,Raquel Pennington,Julianna Pena,blue,36.08,35.13,170.18,167.64,170.18,175.26,16,13,10,6,0.49,0.44,0.27,0.54,Orthodox,Orthodox,0,0.9499999999999957,71.21000000000001,2.5400000000000205,337.82,-5.079999999999984,345.44,3,29,4,16,0.04999999999999999,0.9299999999999999,-0.27,0.81,0.5925925925925926,0.65,-0.05740740740740746,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-05,Stephen Thompson,Joaquin Buckley,blue,41.65,30.44,182.88,177.8,190.5,193.04,17,21,9,7,0.46,0.36,0.35,0.45,Orthodox,Southpaw,0,11.209999999999997,72.09,5.079999999999984,360.68,-2.539999999999992,383.53999999999996,-4,38,2,16,0.10000000000000003,0.8200000000000001,-0.10000000000000003,0.8,0.6296296296296297,0.7241379310344828,-0.09450830140485311,0,0,1,0,0,0,0,0,0,0,1,0,0,10,2024
2024-10-05,Marina Rodriguez,Iasmin Lucindo,blue,37.44,22.74,167.64,160.02,165.1,167.64,17,18,6,6,0.46,0.45,0.5,0.55,Orthodox,Orthodox,0,14.7,60.17999999999999,7.619999999999976,327.65999999999997,-2.539999999999992,332.74,-1,35,0,12,0.010000000000000009,0.91,-0.050000000000000044,1.05,0.7083333333333334,0.72,-0.011666666666666603,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-05,Austin Hubbard,Alexander Hernandez,blue,32.79,32.01,177.8,175.26,180.34,182.88,17,17,10,8,0.42,0.4,0.28,0.36,Orthodox,Orthodox,0,0.7800000000000011,64.8,2.5400000000000205,353.06,-2.539999999999992,363.22,0,34,2,18,0.019999999999999962,0.8200000000000001,-0.07999999999999996,0.64,0.6071428571428571,0.6538461538461539,-0.04670329670329676,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-05,Cesar Almeida,Ihor Potieria,red,36.52,28.35,185.42,190.5,187.96,190.5,7,20,1,8,0.58,0.5,0.0,0.18,Orthodox,Southpaw,1,8.170000000000002,64.87,-5.0800000000000125,375.91999999999996,-2.539999999999992,378.46000000000004,-13,27,-7,9,0.07999999999999996,1.08,-0.18,0.18,0.7777777777777778,0.6896551724137931,0.08812260536398464,0,0,1,0,0,0,0,0,0,0,1,0,0,10,2024
2024-10-05,Ryan Spann,Ovince Saint Preux,red,33.12,41.49,195.58,190.5,200.66,203.2,23,27,11,18,0.39,0.47,0.34,0.36,Orthodox,Southpaw,1,-8.370000000000005,74.61,5.0800000000000125,386.08000000000004,-2.539999999999992,403.86,-4,50,-7,29,-0.07999999999999996,0.86,-0.019999999999999962,0.7,0.6571428571428571,0.5869565217391305,0.07018633540372665,0,0,1,0,0,0,0,0,0,0,1,0,0,10,2024
2024-10-05,Court McGee,Tim Means,red,39.81,40.62,180.34,187.96,190.5,190.5,23,33,14,17,0.36,0.49,0.24,0.4,Orthodox,Orthodox,1,-0.8099999999999952,80.43,-7.6200000000000045,368.3,0.0,381.0,-10,56,-3,31,-0.13,0.85,-0.16000000000000003,0.64,0.6052631578947368,0.6470588235294118,-0.04179566563467496,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-05,Alex Pereira,Khalil Rountree Jr.,red,37.25,34.61,193.04,185.42,200.66,193.04,12,15,3,6,0.62,0.4,0.5,0.0,Orthodox,Southpaw,1,2.6400000000000006,71.86,7.6200000000000045,378.46,7.6200000000000045,393.7,-3,27,-3,9,0.21999999999999997,1.02,0.5,0.5,0.75,0.6818181818181818,0.06818181818181823,0,0,1,0,0,0,0,0,0,0,1,0,0,10,2024
2024-10-12,Brad Tavares,JunYong Park,blue,36.81,33.62,185.42,177.8,187.96,185.42,21,19,12,6,0.43,0.5,0.26,0.42,Orthodox,Orthodox,0,3.190000000000005,70.43,7.619999999999976,363.22,2.5400000000000205,373.38,2,40,6,18,-0.07,0.9299999999999999,-0.15999999999999998,0.6799999999999999,0.6176470588235294,0.7307692307692307,-0.11312217194570129,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-12,Brandon Royval,Tatsuro Taira,red,32.16,24.71,175.26,170.18,172.72,177.8,17,17,8,1,0.41,0.6,0.75,0.48,Southpaw,Orthodox,1,7.449999999999996,56.87,5.079999999999984,345.44,-5.0800000000000125,350.52,0,34,7,9,-0.19,1.01,0.27,1.23,0.6538461538461539,0.8947368421052632,-0.2408906882591093,0,0,0,0,1,0,0,0,1,0,0,0,0,10,2024
2024-10-12,Grant Dawson,Rafa Garcia,red,30.64,30.19,177.8,170.18,182.88,177.8,23,17,2,4,0.52,0.43,0.4,0.43,Switch,Orthodox,1,0.4499999999999993,60.83,7.6200000000000045,347.98,5.079999999999984,360.68,6,40,-2,6,0.09000000000000002,0.95,-0.02999999999999997,0.8300000000000001,0.8846153846153846,0.7727272727272727,0.11188811188811187,0,0,0,0,0,1,0,0,1,0,0,0,0,10,2024
2024-10-12,Chidi Njokuani,Jared Gooden,red,35.78,30.85,190.5,182.88,203.2,195.58,25,23,11,10,0.62,0.48,0.0,0.45,Orthodox,Orthodox,1,4.93,66.63,7.6200000000000045,373.38,7.619999999999976,398.78,2,48,1,21,0.14,1.1,-0.45,0.45,0.6756756756756757,0.6764705882352942,-0.0007949125596184992,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-12,CJ Vergara,Ramazan Temirov,blue,33.32,27.7,167.64,162.56,172.72,160.02,12,19,7,3,0.56,0.4,0.0,0.5,Orthodox,Orthodox,0,5.620000000000001,61.019999999999996,5.079999999999984,330.2,12.699999999999989,332.74,-7,31,4,10,0.16000000000000003,0.9600000000000001,-0.5,0.5,0.6,0.8260869565217391,-0.22608695652173916,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-12,Junior Tafa,Sean Sharaf,red,28.06,31.26,190.5,190.5,190.5,195.58,6,4,4,1,0.51,0.44,0.0,0.12,Orthodox,Orthodox,1,-3.200000000000003,59.32,0.0,381.0,-5.0800000000000125,386.08000000000004,2,10,3,5,0.07,0.95,-0.12,0.12,0.5454545454545454,0.6666666666666666,-0.12121212121212122,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-12,Jonathan Pearce,Pat Sabatini,blue,32.45,33.92,182.88,172.72,180.34,177.8,14,20,7,5,0.54,0.62,0.5,0.48,Switch,Orthodox,0,-1.4699999999999989,66.37,10.159999999999997,355.6,2.539999999999992,358.14,-6,34,2,12,-0.07999999999999996,1.1600000000000001,0.020000000000000018,0.98,0.6363636363636364,0.7692307692307693,-0.13286713286713292,0,0,0,0,0,1,0,0,1,0,0,0,0,10,2024
2024-10-12,Themba Gorimbo,Niko Price,red,33.72,35.04,185.42,182.88,195.58,193.04,14,16,5,9,0.61,0.43,0.65,0.28,Orthodox,Orthodox,1,-1.3200000000000003,68.75999999999999,2.539999999999992,368.29999999999995,2.5400000000000205,388.62,-2,30,-4,14,0.18,1.04,0.37,0.93,0.7,0.6153846153846154,0.08461538461538454,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-12,Julia Polastri,Cory McKenna,red,26.61,25.26,157.48,160.02,160.02,147.32,13,8,5,4,0.55,0.38,0.8,0.47,Orthodox,Orthodox,1,1.3499999999999979,51.870000000000005,-2.5400000000000205,317.5,12.700000000000017,307.34000000000003,5,21,1,9,0.17000000000000004,0.93,0.33000000000000007,1.27,0.6842105263157895,0.6153846153846154,0.06882591093117407,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2024
2024-10-12,Dan Argueta,Cody Haddon,blue,31.16,26.09,170.18,170.18,172.72,175.26,9,8,3,1,0.43,0.51,0.35,0.37,Southpaw,Orthodox,0,5.07,57.25,0.0,340.36,-2.539999999999992,347.98,1,17,2,4,-0.08000000000000002,0.94,-0.020000000000000018,0.72,0.6923076923076923,0.8,-0.10769230769230775,0,0,0,0,1,0,0,0,1,0,0,0,0,10,2024
